Exchange,Token,Lotsize,Symbol,Tradingsymbol,Instrument,Expiry,Strike,Optiontype
NFO,74425,30,BANKNIFTY,BANKNIFTY24APR25C41400,OPTIDX,24-APR-2025,41400.00,CE
NFO,74365,30,BANKNIFTY,BANKNIFTY24APR25C40600,OPTIDX,24-APR-2025,40600.00,CE
NFO,74364,30,BANKNIFTY,BANKNIFTY24APR25P40500,OPTIDX,24-APR-2025,40500.00,PE
NFO,74361,30,BANKNIFTY,BANKNIFTY24APR25C40500,OPTIDX,24-APR-2025,40500.00,CE
NFO,74360,30,BANKNIFTY,BANKNIFTY24APR25P40400,OPTIDX,24-APR-2025,40400.00,PE
NFO,74351,30,BANKNIFTY,BANKNIFTY24APR25C40400,OPTIDX,24-APR-2025,40400.00,CE
NFO,74350,30,BANKNIFTY,BANKNIFTY24APR25P40300,OPTIDX,24-APR-2025,40300.00,PE
NFO,74260,30,BANKNIFTY,BANKNIFTY24APR25C40300,OPTIDX,24-APR-2025,40300.00,CE
NFO,74259,30,BANKNIFTY,BANKNIFTY24APR25P40200,OPTIDX,24-APR-2025,40200.00,PE
NFO,59554,30,BANKNIFTY,BANKNIFTY27MAR25C52200,OPTIDX,27-MAR-2025,52200.00,CE
NFO,59555,30,BANKNIFTY,BANKNIFTY27MAR25P52200,OPTIDX,27-MAR-2025,52200.00,PE
NFO,74258,30,BANKNIFTY,BANKNIFTY24APR25C40200,OPTIDX,24-APR-2025,40200.00,CE
NFO,74257,30,BANKNIFTY,BANKNIFTY24APR25P40100,OPTIDX,24-APR-2025,40100.00,PE
NFO,74256,30,BANKNIFTY,BANKNIFTY24APR25C40100,OPTIDX,24-APR-2025,40100.00,CE
NFO,59556,30,BANKNIFTY,BANKNIFTY27MAR25C52300,OPTIDX,27-MAR-2025,52300.00,CE
NFO,59559,30,BANKNIFTY,BANKNIFTY27MAR25P52300,OPTIDX,27-MAR-2025,52300.00,PE
NFO,59567,30,BANKNIFTY,BANKNIFTY27MAR25C52400,OPTIDX,27-MAR-2025,52400.00,CE
NFO,59568,30,BANKNIFTY,BANKNIFTY27MAR25P52400,OPTIDX,27-MAR-2025,52400.00,PE
NFO,74368,30,BANKNIFTY,BANKNIFTY24APR25P40600,OPTIDX,24-APR-2025,40600.00,PE
NFO,74369,30,BANKNIFTY,BANKNIFTY24APR25C40700,OPTIDX,24-APR-2025,40700.00,CE
NFO,74424,30,BANKNIFTY,BANKNIFTY24APR25P41300,OPTIDX,24-APR-2025,41300.00,PE
NFO,74423,30,BANKNIFTY,BANKNIFTY24APR25C41300,OPTIDX,24-APR-2025,41300.00,CE
NFO,59550,30,BANKNIFTY,BANKNIFTY27MAR25C52000,OPTIDX,27-MAR-2025,52000.00,CE
NFO,74419,30,BANKNIFTY,BANKNIFTY24APR25P41200,OPTIDX,24-APR-2025,41200.00,PE
NFO,74415,30,BANKNIFTY,BANKNIFTY24APR25C41200,OPTIDX,24-APR-2025,41200.00,CE
NFO,74414,30,BANKNIFTY,BANKNIFTY24APR25P41100,OPTIDX,24-APR-2025,41100.00,PE
NFO,74381,30,BANKNIFTY,BANKNIFTY24APR25C41100,OPTIDX,24-APR-2025,41100.00,CE
NFO,59551,30,BANKNIFTY,BANKNIFTY27MAR25P52000,OPTIDX,27-MAR-2025,52000.00,PE
NFO,74380,30,BANKNIFTY,BANKNIFTY24APR25P41000,OPTIDX,24-APR-2025,41000.00,PE
NFO,74375,30,BANKNIFTY,BANKNIFTY24APR25C41000,OPTIDX,24-APR-2025,41000.00,CE
NFO,74374,30,BANKNIFTY,BANKNIFTY24APR25P40900,OPTIDX,24-APR-2025,40900.00,PE
NFO,59552,30,BANKNIFTY,BANKNIFTY27MAR25C52100,OPTIDX,27-MAR-2025,52100.00,CE
NFO,59553,30,BANKNIFTY,BANKNIFTY27MAR25P52100,OPTIDX,27-MAR-2025,52100.00,PE
NFO,74373,30,BANKNIFTY,BANKNIFTY24APR25C40900,OPTIDX,24-APR-2025,40900.00,CE
NFO,74372,30,BANKNIFTY,BANKNIFTY24APR25P40800,OPTIDX,24-APR-2025,40800.00,PE
NFO,74371,30,BANKNIFTY,BANKNIFTY24APR25C40800,OPTIDX,24-APR-2025,40800.00,CE
NFO,74370,30,BANKNIFTY,BANKNIFTY24APR25P40700,OPTIDX,24-APR-2025,40700.00,PE
NFO,74255,30,BANKNIFTY,BANKNIFTY24APR25P40000,OPTIDX,24-APR-2025,40000.00,PE
NFO,74485,30,BANKNIFTY,BANKNIFTY24APR25C43300,OPTIDX,24-APR-2025,43300.00,CE
NFO,74683,30,BANKNIFTY,BANKNIFTY24APR25P47100,OPTIDX,24-APR-2025,47100.00,PE
NFO,74649,30,BANKNIFTY,BANKNIFTY24APR25P46100,OPTIDX,24-APR-2025,46100.00,PE
NFO,74648,30,BANKNIFTY,BANKNIFTY24APR25C46100,OPTIDX,24-APR-2025,46100.00,CE
NFO,74647,30,BANKNIFTY,BANKNIFTY24APR25P46000,OPTIDX,24-APR-2025,46000.00,PE
NFO,74643,30,BANKNIFTY,BANKNIFTY24APR25C46000,OPTIDX,24-APR-2025,46000.00,CE
NFO,74642,30,BANKNIFTY,BANKNIFTY24APR25P45900,OPTIDX,24-APR-2025,45900.00,PE
NFO,74641,30,BANKNIFTY,BANKNIFTY24APR25C45900,OPTIDX,24-APR-2025,45900.00,CE
